0:0:0:0:0:0:0:1 - - [10/Feb/2017:10:57:40 +0100] "GET /vide/servlet/Test HTTP/1.1" 200 473
0:0:0:0:0:0:0:1 - - [10/Feb/2017:10:58:16 +0100] "GET /vide/test.html HTTP/1.1" 200 1428
0:0:0:0:0:0:0:1 - - [10/Feb/2017:10:58:16 +0100] "GET /vide/css/nivo-lightbox.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Feb/2017:10:58:16 +0100] "GET /vide/css/owl.theme.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Feb/2017:10:58:16 +0100] "GET /vide/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Feb/2017:10:58:16 +0100] "GET /vide/css/animate.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Feb/2017:10:58:16 +0100] "GET /vide/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Feb/2017:10:58:16 +0100] "GET /vide/css/et-line-font.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Feb/2017:10:58:16 +0100] "GET /vide/css/nivo_themes/default/default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Feb/2017:10:58:16 +0100] "GET /vide/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Feb/2017:10:58:16 +0100] "GET /vide/css/bxslider.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Feb/2017:10:58:16 +0100] "GET /vide/css/owl.carousel.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:03:15 +0100] "GET /vide/First HTTP/1.1" 404 1025
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:03:21 +0100] "GET /vide/servlet/First HTTP/1.1" 200 7765
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:03:21 +0100] "GET /vide/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:03:22 +0100] "GET /vide/servlet/First HTTP/1.1" 200 7765
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:03:22 +0100] "GET /vide/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:03:24 +0100] "GET /vide/servlet/First HTTP/1.1" 200 7765
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:03:24 +0100] "GET /vide/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:04:30 +0100] "GET /vide/servlet/First HTTP/1.1" 200 8398
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:04:31 +0100] "GET /vide/servlet/css/bootstrap.min.css HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:04:31 +0100] "GET /vide/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:04:31 +0100] "GET /vide/servlet/css/animate.min.css HTTP/1.1" 404 1069
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:04:31 +0100] "GET /vide/servlet/css/font-awesome.min.css HTTP/1.1" 404 1079
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:04:31 +0100] "GET /vide/servlet/css/et-line-font.css HTTP/1.1" 404 1071
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:04:31 +0100] "GET /vide/servlet/css/nivo-lightbox.css HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:04:31 +0100] "GET /vide/servlet/css/nivo_themes/default/default.css HTTP/1.1" 404 1101
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:04:31 +0100] "GET /vide/servlet/css/owl.theme.css HTTP/1.1" 404 1065
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:04:31 +0100] "GET /vide/servlet/css/owl.carousel.css HTTP/1.1" 404 1071
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:04:31 +0100] "GET /vide/servlet/css/bxslider.css HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:04:31 +0100] "GET /vide/servlet/css/style.css HTTP/1.1" 404 1057
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:07:17 +0100] "GET /vide/servlet/First HTTP/1.1" 200 8410
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:07:17 +0100] "GET /vide/servlet/css/bootstrap.min.css HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:07:17 +0100] "GET /vide/servlet/css/animate.min.css HTTP/1.1" 404 1069
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:07:17 +0100] "GET /vide/servlet/css/font-awesome.min.css HTTP/1.1" 404 1079
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:07:17 +0100] "GET /vide/servlet/css/nivo_themes/default/default.css HTTP/1.1" 404 1101
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:07:17 +0100] "GET /vide/servlet/css/owl.theme.css HTTP/1.1" 404 1065
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:07:17 +0100] "GET /vide/servlet/css/owl.carousel.css HTTP/1.1" 404 1071
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:07:17 +0100] "GET /vide/servlet/css/et-line-font.css HTTP/1.1" 404 1071
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:07:17 +0100] "GET /vide/servlet/css/bxslider.css HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:07:17 +0100] "GET /vide/servlet/css/nivo-lightbox.css HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:07:17 +0100] "GET /vide/servlet/css/style.css HTTP/1.1" 404 1057
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:07:17 +0100] "GET /vide/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:07:18 +0100] "GET /vide/servlet/First HTTP/1.1" 200 8410
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:07:18 +0100] "GET /vide/servlet/css/bootstrap.min.css HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:07:18 +0100] "GET /vide/servlet/css/animate.min.css HTTP/1.1" 404 1069
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:07:18 +0100] "GET /vide/servlet/css/font-awesome.min.css HTTP/1.1" 404 1079
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:07:18 +0100] "GET /vide/servlet/css/et-line-font.css HTTP/1.1" 404 1071
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:07:18 +0100] "GET /vide/servlet/css/nivo-lightbox.css HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:07:18 +0100] "GET /vide/servlet/css/nivo_themes/default/default.css HTTP/1.1" 404 1101
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:07:18 +0100] "GET /vide/servlet/css/owl.theme.css HTTP/1.1" 404 1065
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:07:18 +0100] "GET /vide/servlet/css/owl.carousel.css HTTP/1.1" 404 1071
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:07:18 +0100] "GET /vide/servlet/css/bxslider.css HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:07:18 +0100] "GET /vide/servlet/css/style.css HTTP/1.1" 404 1057
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:07:18 +0100] "GET /vide/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Feb/2017:11:08:32 +0100] "GET /vide/servlet/First HTTP/1.1" 200 8413
